locus_tag	ftype	length_bp	gene	EC_number	COG	product
PCHFIHDH_03763	CDS	636				hypothetical protein
PCHFIHDH_03764	CDS	1344	mce3R_2			Transcriptional repressor Mce3R
PCHFIHDH_03765	CDS	225				hypothetical protein
PCHFIHDH_03766	CDS	315				hypothetical protein
PCHFIHDH_03767	CDS	1527	rssB			Regulator of RpoS
PCHFIHDH_03768	CDS	861				hypothetical protein
PCHFIHDH_03769	CDS	924		2.1.1.-		Putative S-adenosyl-L-methionine-dependent methyltransferase
PCHFIHDH_03770	CDS	843		4.2.1.17	COG1024	putative enoyl-CoA hydratase echA12
PCHFIHDH_03771	CDS	870			COG2141	putative protein
PCHFIHDH_03772	CDS	765				hypothetical protein
PCHFIHDH_03773	CDS	123				hypothetical protein
PCHFIHDH_03774	CDS	1305				hypothetical protein
PCHFIHDH_03775	CDS	906				putative protein
PCHFIHDH_03776	CDS	741				hypothetical protein
PCHFIHDH_03777	CDS	354				hypothetical protein
PCHFIHDH_03778	CDS	252				hypothetical protein
PCHFIHDH_03779	CDS	747	COQ5_6	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
PCHFIHDH_03780	CDS	993		2.3.1.-	COG0454	Acetyltransferase Pat
PCHFIHDH_03781	CDS	678				hypothetical protein
PCHFIHDH_03782	CDS	654				hypothetical protein
PCHFIHDH_03783	CDS	660				hypothetical protein
PCHFIHDH_03784	CDS	1209	arcA	3.5.3.6	COG2235	Arginine deiminase
PCHFIHDH_03785	CDS	1557	pmt	2.4.1.109	COG1928	putative dolichyl-phosphate-mannose--protein mannosyltransferase
PCHFIHDH_03786	CDS	855	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
PCHFIHDH_03787	CDS	768				hypothetical protein
PCHFIHDH_03788	CDS	906				hypothetical protein
PCHFIHDH_03789	CDS	993				hypothetical protein
PCHFIHDH_03790	CDS	1323				hypothetical protein
PCHFIHDH_03791	CDS	978				hypothetical protein
PCHFIHDH_03792	CDS	1140				putative membrane protein
PCHFIHDH_03793	CDS	651				hypothetical protein
PCHFIHDH_03794	CDS	942				hypothetical protein
PCHFIHDH_03795	CDS	855				hypothetical protein
PCHFIHDH_03796	CDS	144				hypothetical protein
PCHFIHDH_03797	CDS	2373		3.6.3.-	COG0842	ABC transporter ATP-binding/permease protein
PCHFIHDH_03798	CDS	1854	pknD_10	2.7.11.1		Serine/threonine-protein kinase PknD
PCHFIHDH_03799	CDS	672	espD_2			ESX-1 secretion-associated protein EspD
PCHFIHDH_03800	CDS	312	espC_1			ESX-1 secretion-associated protein EspC
PCHFIHDH_03801	CDS	1170	espA			ESX-1 secretion-associated protein EspA
PCHFIHDH_03802	CDS	816		2.5.1.68	COG0020	(2Z,6E)-farnesyl diphosphate synthase
PCHFIHDH_03803	CDS	489				hypothetical protein
PCHFIHDH_03804	CDS	357	ksi	5.3.3.1		Steroid Delta-isomerase
PCHFIHDH_03805	CDS	2025				hypothetical protein
PCHFIHDH_03806	CDS	300				hypothetical protein
PCHFIHDH_03807	CDS	873	mca	3.5.1.115	COG2120	Mycothiol S-conjugate amidase
PCHFIHDH_03808	CDS	435				hypothetical protein
PCHFIHDH_03809	CDS	495	greA		COG0782	Transcription elongation factor GreA
PCHFIHDH_03810	CDS	1167	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
PCHFIHDH_03811	CDS	441	pra		COG1714	Proline-rich antigen 
PCHFIHDH_03812	CDS	783				hypothetical protein
PCHFIHDH_03813	CDS	990	dcyD	4.4.1.15	COG2515	D-cysteine desulfhydrase
PCHFIHDH_03814	CDS	471				hypothetical protein
PCHFIHDH_03815	CDS	3942				hypothetical protein
PCHFIHDH_03816	CDS	1209	dnaN		COG0592	Beta sliding clamp
PCHFIHDH_03817	CDS	1557	dnaA		COG0593	Chromosomal replication initiator protein DnaA
PCHFIHDH_03818	CDS	228				hypothetical protein
PCHFIHDH_03819	CDS	426	yidC		COG0706	Membrane protein insertase YidC
PCHFIHDH_03820	CDS	549				hypothetical protein
PCHFIHDH_03821	CDS	687	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
PCHFIHDH_03822	CDS	987	ccsA			Cytochrome c biogenesis protein CcsA
PCHFIHDH_03823	CDS	1575	ccs1			Cytochrome c biogenesis protein Ccs1
PCHFIHDH_03824	CDS	792				hypothetical protein
PCHFIHDH_03825	CDS	612	resA_3			Thiol-disulfide oxidoreductase ResA
PCHFIHDH_03826	CDS	609			COG0406	putative protein
PCHFIHDH_03827	CDS	1332	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
PCHFIHDH_03828	CDS	1338	puuP_2		COG0531	Putrescine importer PuuP
PCHFIHDH_03829	CDS	195				hypothetical protein
PCHFIHDH_03830	CDS	1011	auaH_2	1.1.1.394		Aurachin B dehydrogenase
PCHFIHDH_03831	CDS	1029	virS_2			HTH-type transcriptional regulator VirS
PCHFIHDH_03832	CDS	1422				hypothetical protein
PCHFIHDH_03833	CDS	1014	bfmBAB_2	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
PCHFIHDH_03834	CDS	1062				hypothetical protein
PCHFIHDH_03835	CDS	1002			COG0451	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase
PCHFIHDH_03836	CDS	822				hypothetical protein
PCHFIHDH_03837	CDS	981	php		COG1735	Phosphotriesterase homology protein
PCHFIHDH_03838	CDS	207				hypothetical protein
PCHFIHDH_03839	CDS	1707				hypothetical protein
PCHFIHDH_03840	CDS	672				hypothetical protein
PCHFIHDH_03841	CDS	1377	gabD1	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] 1
PCHFIHDH_03842	CDS	1185				putative PPE family protein PPE47/PPE48
PCHFIHDH_03843	CDS	228				hypothetical protein
PCHFIHDH_03844	CDS	132				hypothetical protein
PCHFIHDH_03845	CDS	699				putative protein
PCHFIHDH_03846	CDS	969				hypothetical protein
PCHFIHDH_03847	CDS	3363				hypothetical protein
PCHFIHDH_03848	CDS	696				hypothetical protein
PCHFIHDH_03849	CDS	1446				hypothetical protein
PCHFIHDH_03850	CDS	132				hypothetical protein
PCHFIHDH_03851	CDS	1335		2.3.1.20		Putative diacyglycerol O-acyltransferase
PCHFIHDH_03852	CDS	1173	otsB	3.1.3.12	COG0637	Trehalose-phosphate phosphatase
PCHFIHDH_03853	CDS	873				hypothetical protein
PCHFIHDH_03854	CDS	714		5.4.2.12	COG0406	PE-PGRS family protein PE_PGRS11
PCHFIHDH_03855	CDS	2013				hypothetical protein
PCHFIHDH_03856	CDS	951	rihA	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
PCHFIHDH_03857	CDS	690				hypothetical protein
PCHFIHDH_03858	CDS	1155	murT	6.3.5.13	COG0769	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT
PCHFIHDH_03859	CDS	708	gatD	6.3.5.13		Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD
PCHFIHDH_03860	CDS	612	recR		COG0353	Recombination protein RecR
PCHFIHDH_03861	CDS	444			COG0718	Nucleoid-associated protein
PCHFIHDH_03862	CDS	726		3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase
PCHFIHDH_03863	CDS	438				hypothetical protein
PCHFIHDH_03864	CDS	1413				hypothetical protein
PCHFIHDH_03865	CDS	1230				hypothetical protein
PCHFIHDH_03866	CDS	1293				hypothetical protein
PCHFIHDH_03867	CDS	513				hypothetical protein
PCHFIHDH_03868	CDS	654	COQ5_7	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
PCHFIHDH_03869	CDS	1236	oxyE_2	1.14.13.232		6-methylpretetramide 4-monooxygenase
PCHFIHDH_03870	CDS	660	COQ5_8	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
PCHFIHDH_03871	CDS	402				hypothetical protein
PCHFIHDH_03872	CDS	597				hypothetical protein
PCHFIHDH_03873	CDS	1869	pknD_11	2.7.11.1	COG0515	Serine/threonine-protein kinase PknD
PCHFIHDH_03874	CDS	1422				hypothetical protein
PCHFIHDH_03875	CDS	3330	pknK	2.7.11.1	COG2909	Serine/threonine-protein kinase PknK
PCHFIHDH_03876	CDS	372				hypothetical protein
PCHFIHDH_03877	CDS	2457	mgtA_2	7.2.2.14	COG0474	Magnesium-transporting ATPase, P-type 1
PCHFIHDH_03878	CDS	1233				putative protein
PCHFIHDH_03879	CDS	819			COG0204	putative protein
PCHFIHDH_03880	CDS	1650				hypothetical protein
PCHFIHDH_03881	CDS	300				hypothetical protein
PCHFIHDH_03882	CDS	1263				hypothetical protein
PCHFIHDH_03883	CDS	1002				hypothetical protein
PCHFIHDH_03884	CDS	381				hypothetical protein
PCHFIHDH_03885	CDS	2661			COG0574	putative protein
PCHFIHDH_03886	CDS	4779	pks1_2			Putative inactive phenolphthiocerol synthesis polyketide synthase type I Pks1
PCHFIHDH_03887	CDS	2022	hmp_5	1.14.12.17		Flavohemoprotein
PCHFIHDH_03888	CDS	1068		1.6.5.11	COG2070	NADH:quinone reductase
PCHFIHDH_03889	CDS	744		2.8.3.-	COG2057	Putative CoA-transferase subunit beta
PCHFIHDH_03890	CDS	879		2.8.3.-	COG1788	Putative CoA-transferase subunit alpha
PCHFIHDH_03891	CDS	744	crt_5	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
PCHFIHDH_03892	CDS	780	bacC_4	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
PCHFIHDH_03893	CDS	906		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
PCHFIHDH_03894	CDS	456	ddn_2	1.-.-.-		Deazaflavin-dependent nitroreductase
PCHFIHDH_03895	CDS	573	pncA	3.5.1.19	COG1335	Nicotinamidase/pyrazinamidase
PCHFIHDH_03896	CDS	798				hypothetical protein
PCHFIHDH_03897	CDS	1317				hypothetical protein
PCHFIHDH_03898	CDS	954	lacF			Lactose transport system permease protein LacF
PCHFIHDH_03899	CDS	843	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
PCHFIHDH_03900	CDS	1071	msiK_2	7.5.2.-	COG3839	Diacetylchitobiose uptake system ATP-binding protein MsiK
PCHFIHDH_03901	CDS	966				hypothetical protein
PCHFIHDH_03902	CDS	123				hypothetical protein
PCHFIHDH_03903	CDS	333				hypothetical protein
PCHFIHDH_03904	CDS	492	nphR			Transcriptional activator NphR
PCHFIHDH_03905	CDS	744	COQ3_3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
PCHFIHDH_03906	CDS	717				hypothetical protein
PCHFIHDH_03907	CDS	831	xynR		COG1414	HTH-type transcriptional regulator XynR
PCHFIHDH_03908	CDS	1149	cntA	1.14.13.239	COG4638	Carnitine monooxygenase oxygenase subunit
PCHFIHDH_03909	CDS	1143	soxA_2	1.5.3.1		Monomeric sarcosine oxidase
PCHFIHDH_03910	CDS	2445	dmg	1.5.3.10		Dimethylglycine oxidase
PCHFIHDH_03911	CDS	759				hypothetical protein
PCHFIHDH_03912	CDS	93				hypothetical protein
PCHFIHDH_03913	CDS	825				hypothetical protein
PCHFIHDH_03914	CDS	1023	oxyT	2.1.1.335		N,N-dimethyltransferase OxyT
PCHFIHDH_03915	CDS	435				hypothetical protein
PCHFIHDH_03916	CDS	954				hypothetical protein
PCHFIHDH_03917	CDS	1776				PPE family protein PPE34
PCHFIHDH_03918	CDS	507				hypothetical protein
PCHFIHDH_03919	CDS	435				hypothetical protein
PCHFIHDH_03920	CDS	1200				hypothetical protein
PCHFIHDH_03921	CDS	390				hypothetical protein
PCHFIHDH_03922	CDS	732				hypothetical protein
PCHFIHDH_03923	CDS	1260		2.4.1.-		Polyprenol-phosphate-mannose-dependent alpha-(1-2)-phosphatidylinositol mannoside mannosyltransferase
PCHFIHDH_03924	CDS	867				hypothetical protein
PCHFIHDH_03925	CDS	480		3.1.13.-		3'-5' exoribonuclease
PCHFIHDH_03926	CDS	729				hypothetical protein
PCHFIHDH_03927	CDS	279				hypothetical protein
PCHFIHDH_03928	CDS	1476	pbpA		COG0768	Penicillin-binding protein A
PCHFIHDH_03929	CDS	1410	rodA		COG0772	putative FtsW-like protein
PCHFIHDH_03930	CDS	1560	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
PCHFIHDH_03931	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
PCHFIHDH_03932	CDS	1605	fhaA		COG1716	FHA domain-containing protein FhaA
PCHFIHDH_03933	CDS	450				hypothetical protein
PCHFIHDH_03934	CDS	417	furA		COG0735	Transcriptional regulator FurA
PCHFIHDH_03935	CDS	2127	katG2	1.11.1.21	COG0376	Catalase-peroxidase 2
PCHFIHDH_03936	CDS	1797	betS			Glycine betaine/proline betaine transporter BetS
PCHFIHDH_03937	CDS	864	dauP	3.1.1.-		Rhodomycin D methylesterase DauP
PCHFIHDH_03938	CDS	351				hypothetical protein
PCHFIHDH_03939	CDS	231				hypothetical protein
PCHFIHDH_03940	CDS	1197				hypothetical protein
PCHFIHDH_03941	CDS	699				hypothetical protein
PCHFIHDH_03942	CDS	951				hypothetical protein
PCHFIHDH_03943	CDS	1371		1.14.-.-	COG2124	Putative cytochrome P450 138
PCHFIHDH_03944	CDS	3240	mmpL4_8		COG2409	Siderophore exporter MmpL4
PCHFIHDH_03945	CDS	3735	metH	2.1.1.13	COG0646	Methionine synthase
PCHFIHDH_03946	CDS	135				hypothetical protein
PCHFIHDH_03947	CDS	1575	rhlE	3.6.4.13		ATP-dependent RNA helicase RhlE
PCHFIHDH_03948	CDS	204	cspA_2		COG1278	putative cold shock protein A
PCHFIHDH_03949	CDS	648				hypothetical protein
PCHFIHDH_03950	CDS	690				hypothetical protein
PCHFIHDH_03951	CDS	417				hypothetical protein
PCHFIHDH_03952	CDS	681	yccX	3.6.1.7		Acylphosphatase
PCHFIHDH_03953	CDS	903	fpg1	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase 1
PCHFIHDH_03954	CDS	726	rnc	3.1.26.3	COG0571	Ribonuclease 3
PCHFIHDH_03955	CDS	594			COG1399	putative protein
PCHFIHDH_03956	CDS	738			COG3599	putative protein
PCHFIHDH_03957	CDS	348				hypothetical protein
PCHFIHDH_03958	CDS	654				hypothetical protein
PCHFIHDH_03959	CDS	1275	menF_2	5.4.4.2		Isochorismate synthase MenF
PCHFIHDH_03960	CDS	906	sigJ_2			ECF RNA polymerase sigma factor SigJ
PCHFIHDH_03961	CDS	1185	hcaD	1.18.1.3		3-phenylpropionate/cinnamic acid dioxygenase ferredoxin--NAD(+) reductase component
PCHFIHDH_03962	CDS	1659				hypothetical protein
PCHFIHDH_03963	CDS	567				hypothetical protein
PCHFIHDH_03964	CDS	561	mmaA2_2	2.1.1.79	COG2230	Cyclopropane mycolic acid synthase MmaA2
PCHFIHDH_03965	CDS	909				hypothetical protein
PCHFIHDH_03966	CDS	900	mmaA4	2.1.1.-	COG2230	Hydroxymycolate synthase MmaA4
PCHFIHDH_03967	CDS	699				hypothetical protein
PCHFIHDH_03968	CDS	1227				hypothetical protein
PCHFIHDH_03969	CDS	708	rplA		COG0081	50S ribosomal protein L1
PCHFIHDH_03970	CDS	429	rplK		COG0080	50S ribosomal protein L11
PCHFIHDH_03971	CDS	714	nusG		COG0250	Transcription termination/antitermination protein NusG
PCHFIHDH_03972	CDS	489	secE			Protein translocase subunit SecE
PCHFIHDH_03973	tRNA	74				tRNA-Trp(cca)
PCHFIHDH_03974	CDS	1662			COG0664	putative NTE family protein
PCHFIHDH_03975	CDS	1464				hypothetical protein
PCHFIHDH_03976	CDS	1473	lpqL_1	3.4.11.1	COG2234	putative lipoprotein aminopeptidase LpqL
PCHFIHDH_03977	CDS	1533	lpqL_2	3.4.11.1	COG2234	putative lipoprotein aminopeptidase LpqL
PCHFIHDH_03978	CDS	426				hypothetical protein
PCHFIHDH_03979	CDS	333				hypothetical protein
PCHFIHDH_03980	CDS	138				hypothetical protein
PCHFIHDH_03981	CDS	1602	mdtD_7			Putative multidrug resistance protein MdtD
PCHFIHDH_03982	CDS	1380	rclA		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
PCHFIHDH_03983	CDS	483				hypothetical protein
PCHFIHDH_03984	CDS	855	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
PCHFIHDH_03985	CDS	282	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
PCHFIHDH_03986	CDS	171	mymT			Metallothionein
PCHFIHDH_03987	CDS	2136	bglB	3.2.1.21	COG1472	Thermostable beta-glucosidase B
PCHFIHDH_03988	CDS	525				hypothetical protein
PCHFIHDH_03989	CDS	750				hypothetical protein
PCHFIHDH_03990	CDS	840		3.1.1.23	COG2267	Monoacylglycerol lipase
PCHFIHDH_03991	CDS	1062	sigG		COG1595	ECF RNA polymerase sigma factor SigG
PCHFIHDH_03992	CDS	1428				hypothetical protein
PCHFIHDH_03993	CDS	1341	gabT	2.6.1.19	COG0160	4-aminobutyrate aminotransferase
PCHFIHDH_03994	CDS	342	yajC		COG1862	Sec translocon accessory complex subunit YajC
PCHFIHDH_03995	CDS	1848	secD		COG0342	Protein translocase subunit SecD
PCHFIHDH_03996	CDS	1341	secF		COG0341	Protein translocase subunit SecF
PCHFIHDH_03997	CDS	1713			COG0747	putative lipoprotein
PCHFIHDH_03998	CDS	294				hypothetical protein
PCHFIHDH_03999	CDS	198				hypothetical protein
PCHFIHDH_04000	CDS	735				hypothetical protein
PCHFIHDH_04001	CDS	378				hypothetical protein
PCHFIHDH_04002	CDS	405				hypothetical protein
PCHFIHDH_04003	CDS	909				hypothetical protein
PCHFIHDH_04004	CDS	498	mnmC_2	2.1.1.61		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
PCHFIHDH_04005	CDS	981	catD_2	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
PCHFIHDH_04006	CDS	1320	aofH	1.4.3.-	COG1231	Putative flavin-containing monoamine oxidase AofH
PCHFIHDH_04007	CDS	633			COG2141	putative protein
PCHFIHDH_04008	CDS	348			COG2141	putative protein
PCHFIHDH_04009	CDS	207				hypothetical protein
PCHFIHDH_04010	CDS	381				hypothetical protein
PCHFIHDH_04011	CDS	288				hypothetical protein
PCHFIHDH_04012	CDS	1941	feoB		COG0370	Fe(2+) transporter FeoB
PCHFIHDH_04013	CDS	546	nfuA			Fe/S biogenesis protein NfuA
PCHFIHDH_04014	CDS	1593	lgrD			Linear gramicidin synthase subunit D
PCHFIHDH_04015	CDS	810				hypothetical protein
PCHFIHDH_04016	CDS	855				hypothetical protein
PCHFIHDH_04017	CDS	477				hypothetical protein
PCHFIHDH_04018	CDS	768		1.1.1.47	COG1028	Glucose 1-dehydrogenase
PCHFIHDH_04019	CDS	708				hypothetical protein
PCHFIHDH_04020	CDS	369				hypothetical protein
PCHFIHDH_04021	CDS	1470				hypothetical protein
PCHFIHDH_04022	CDS	732		1.11.1.15	COG0450	Peroxiredoxin
PCHFIHDH_04023	CDS	888				hypothetical protein
PCHFIHDH_04024	CDS	1125				hypothetical protein
PCHFIHDH_04025	CDS	1470				hypothetical protein
PCHFIHDH_04026	CDS	2364	yhgF		COG2183	Protein YhgF
PCHFIHDH_04027	CDS	723	trkA_3		COG0569	Trk system potassium uptake protein TrkA
PCHFIHDH_04028	CDS	438				hypothetical protein
PCHFIHDH_04029	CDS	540				hypothetical protein
PCHFIHDH_04030	CDS	2454				hypothetical protein
PCHFIHDH_04031	CDS	201				hypothetical protein
PCHFIHDH_04032	CDS	354				hypothetical protein
PCHFIHDH_04033	CDS	1110				hypothetical protein
PCHFIHDH_04034	CDS	2898	pknD_12	2.7.11.1		Serine/threonine-protein kinase PknD
PCHFIHDH_04035	CDS	795				hypothetical protein
PCHFIHDH_04036	CDS	2193	glnA	6.3.1.2		Glutamine synthetase
PCHFIHDH_04037	CDS	561	mfpA		COG1357	Pentapeptide repeat protein MfpA
PCHFIHDH_04038	CDS	603				hypothetical protein
PCHFIHDH_04039	CDS	387				hypothetical protein
PCHFIHDH_04040	CDS	432			COG2018	Serine protease inhibitor
PCHFIHDH_04041	CDS	2736				hypothetical protein
PCHFIHDH_04042	CDS	606				hypothetical protein
PCHFIHDH_04043	CDS	465	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
PCHFIHDH_04044	CDS	2571	fbiC		COG1060	FO synthase
PCHFIHDH_04045	CDS	867				hypothetical protein
PCHFIHDH_04046	CDS	360				hypothetical protein
PCHFIHDH_04047	CDS	108				hypothetical protein
PCHFIHDH_04048	CDS	906	mshB	3.5.1.103	COG2120	1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
PCHFIHDH_04049	CDS	840				putative PPE family protein PPE51
PCHFIHDH_04050	CDS	1149				putative PPE family protein PPE51
PCHFIHDH_04051	CDS	336				hypothetical protein
PCHFIHDH_04052	CDS	789	hisN	3.1.3.15	COG0483	Histidinol-phosphatase
PCHFIHDH_04053	CDS	1398	caiA_3	1.3.8.13		Crotonobetainyl-CoA reductase
PCHFIHDH_04054	CDS	1206	carC_4	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
PCHFIHDH_04055	CDS	267	alsS_2	2.2.1.6	COG0028	Acetolactate synthase
PCHFIHDH_04056	CDS	813				hypothetical protein
PCHFIHDH_04057	CDS	1755	sdhA_2	1.3.5.1		Succinate dehydrogenase flavoprotein subunit
PCHFIHDH_04058	CDS	468				hypothetical protein
PCHFIHDH_04059	CDS	339	sdhC		COG2009	Succinate dehydrogenase 2 membrane subunit SdhC
PCHFIHDH_04060	CDS	399	cdd	3.5.4.5	COG0295	Cytidine deaminase
PCHFIHDH_04061	CDS	1302	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
PCHFIHDH_04062	CDS	1089	add	3.5.4.4	COG1816	Adenosine deaminase
PCHFIHDH_04063	CDS	1089	dhbF_4		COG1020	Dimodular nonribosomal peptide synthase
PCHFIHDH_04064	CDS	780				hypothetical protein
PCHFIHDH_04065	CDS	726				hypothetical protein
PCHFIHDH_04066	CDS	993	trmI	2.1.1.220	COG2519	tRNA (adenine(58)-N(1))-methyltransferase TrmI
PCHFIHDH_04067	CDS	303				hypothetical protein
PCHFIHDH_04068	CDS	1830	mpa		COG0464	Proteasome-associated ATPase
PCHFIHDH_04069	CDS	507				hypothetical protein
PCHFIHDH_04070	CDS	1038	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
PCHFIHDH_04071	CDS	594	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
PCHFIHDH_04072	CDS	555	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
PCHFIHDH_04073	CDS	609				putative protein
PCHFIHDH_04074	CDS	513				hypothetical protein
PCHFIHDH_04075	CDS	432				putative protein
PCHFIHDH_04076	CDS	471				hypothetical protein
PCHFIHDH_04077	CDS	1581	speE	2.5.1.16		Polyamine aminopropyltransferase
PCHFIHDH_04078	CDS	495			COG2110	putative protein
PCHFIHDH_04079	CDS	327				hypothetical protein
PCHFIHDH_04080	CDS	432	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
PCHFIHDH_04081	CDS	912		2.1.1.-		Putative S-adenosyl-L-methionine-dependent methyltransferase
PCHFIHDH_04082	CDS	1026		1.1.1.1	COG1063	putative zinc-binding alcohol dehydrogenase
PCHFIHDH_04083	CDS	1932	hapE_2	1.14.13.84		4-hydroxyacetophenone monooxygenase
PCHFIHDH_04084	CDS	717				hypothetical protein
PCHFIHDH_04085	CDS	537				hypothetical protein
PCHFIHDH_04086	CDS	108				hypothetical protein
PCHFIHDH_04087	CDS	4224	napA_2	1.9.6.1		Periplasmic nitrate reductase
PCHFIHDH_04088	CDS	1341		2.3.1.20		Putative diacyglycerol O-acyltransferase
PCHFIHDH_04089	CDS	1149	hsaA_4	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
PCHFIHDH_04090	CDS	729				putative protein
PCHFIHDH_04091	CDS	441				hypothetical protein
PCHFIHDH_04092	CDS	1086				hypothetical protein
PCHFIHDH_04093	CDS	597				hypothetical protein
PCHFIHDH_04094	CDS	228				hypothetical protein
PCHFIHDH_04095	CDS	900				hypothetical protein
PCHFIHDH_04096	CDS	843				hypothetical protein
PCHFIHDH_04097	CDS	222				hypothetical protein
PCHFIHDH_04098	CDS	339	menH_4	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
PCHFIHDH_04099	CDS	513	lipV	3.1.1.1		Lipase LipV
PCHFIHDH_04100	CDS	309	atl		COG3695	DNA base-flipping protein
PCHFIHDH_04101	CDS	855				hypothetical protein
PCHFIHDH_04102	CDS	1182	moeZ		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
PCHFIHDH_04103	CDS	249				hypothetical protein
PCHFIHDH_04104	CDS	231				hypothetical protein
PCHFIHDH_04105	CDS	1086				hypothetical protein
PCHFIHDH_04106	CDS	207				hypothetical protein
PCHFIHDH_04107	CDS	360				hypothetical protein
PCHFIHDH_04108	CDS	132				hypothetical protein
PCHFIHDH_04109	CDS	1758		6.2.1.-	COG0318	Putative fatty-acid--CoA ligase fadD25
PCHFIHDH_04110	CDS	657				hypothetical protein
PCHFIHDH_04111	CDS	1284				hypothetical protein
PCHFIHDH_04112	CDS	1194	dap_2	3.4.11.19		D-aminopeptidase
PCHFIHDH_04113	CDS	825			COG0204	putative protein
PCHFIHDH_04114	CDS	468				hypothetical protein
PCHFIHDH_04115	CDS	1164	limB_3	1.14.13.107		Limonene 1,2-monooxygenase
PCHFIHDH_04116	CDS	228				hypothetical protein
PCHFIHDH_04117	CDS	1908	mas_1	2.3.1.111		Mycocerosic acid synthase
PCHFIHDH_04118	CDS	1911	mas_2	2.3.1.111		Mycocerosic acid synthase
PCHFIHDH_04119	CDS	1530	mas_3	2.3.1.111		Mycocerosic acid synthase
PCHFIHDH_04120	CDS	4773	pks1_3			Putative inactive phenolphthiocerol synthesis polyketide synthase type I Pks1
PCHFIHDH_04121	CDS	1287				putative inactive lipase
PCHFIHDH_04122	CDS	306	rpsJ		COG0051	30S ribosomal protein S10
PCHFIHDH_04123	CDS	654	rplC		COG0087	50S ribosomal protein L3
PCHFIHDH_04124	CDS	675	rplD		COG0088	50S ribosomal protein L4
PCHFIHDH_04125	CDS	303	rplW		COG0089	50S ribosomal protein L23
PCHFIHDH_04126	CDS	843	rplB		COG0090	50S ribosomal protein L2
PCHFIHDH_04127	CDS	282	rpsS		COG0185	30S ribosomal protein S19
PCHFIHDH_04128	CDS	531	rplV		COG0091	50S ribosomal protein L22
PCHFIHDH_04129	CDS	549				putative protein
PCHFIHDH_04130	CDS	300				hypothetical protein
PCHFIHDH_04131	CDS	348				hypothetical protein
PCHFIHDH_04132	CDS	1158	tarD	4.2.1.81	COG4948	D(-)-tartrate dehydratase
PCHFIHDH_04133	CDS	903	panE	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
PCHFIHDH_04134	CDS	1326	gabP_2		COG1113	GABA permease
PCHFIHDH_04135	CDS	1089		2.1.1.156		Glycine/sarcosine/dimethylglycine N-methyltransferase
PCHFIHDH_04136	CDS	1185	estB	3.1.1.-	COG1680	Esterase EstB
PCHFIHDH_04137	tRNA	74				tRNA-Gly(tcc)
PCHFIHDH_04138	tRNA	77				tRNA-Pro(tgg)
PCHFIHDH_04139	CDS	1455	tig	5.2.1.8	COG0544	Trigger factor
